10582	29842	3932	1
10582	29842	3966	1
10582	29842	3967	1
10582	29842	3991	1
10582	29842	3998	1
10582	29842	4001	1
10582	29842	4003	1
10582	29842	4013	1
10582	29842	4019	1
10582	29842	4020	1
10582	29842	4081	1
10582	29842	4103	1
10582	29842	4104	1
10621	29511	1983	1
10632	29650	1540	1
10728	29807	1582	1
10801	29671	1347	1
10801	29671	1348	1
10801	29671	1349	1
10857	29688	49286	1
10857	29688	49287	1
10857	29688	49288	1
10857	29688	49289	1
10857	29688	49290	1
10857	29688	49291	1
10857	29688	49292	1
10914	29838	2037	1
10914	29838	2038	1
10914	29838	2039	1
10914	29838	2040	1
10914	29838	2041	1
10914	29838	2042	1
10914	29838	2043	1
10914	29838	2044	1
10914	29838	2045	1
10914	29838	2046	1
10914	29838	2047	1
10914	29838	2049	1
10914	29838	2050	1
10914	29838	2051	1
10914	29838	2052	1
10914	29838	2053	1
10914	29838	2056	1
10914	29838	2057	1
10914	29838	2058	1
10914	29838	2072	1
10914	29838	2077	1
10914	29838	2078	1
10914	29838	2079	1
10914	29838	2080	1
10914	29838	2093	1
10915	29434	4056	1
10915	29434	4057	1
10915	29434	4062	1
10915	29495	1382	1
10915	29495	1383	1
10915	29495	1423	1
10915	29495	1424	1
10915	29495	1463	1
10915	29495	1522	1
10915	29495	1532	1
10915	29495	1533	1
10915	29495	1558	1
10915	29495	1559	1
10915	29792	4548	1
10915	29792	4550	1
10915	29792	4583	1
10915	29792	4585	1
10915	29792	4593	1
10915	29792	4595	1
10915	29792	4596	1
10915	29792	4602	1
10915	29792	4604	1
10915	29792	4611	1
10915	29792	4614	1
10915	29792	4629	1
10915	29792	4630	1
10915	29792	4639	1
10915	29792	4641	1
10915	29792	4645	1
10915	29792	4647	1
10960	29838	2063	1
10963	29838	2066	1
10963	29838	2069	1
10963	29838	2071	1
10964	29838	2059	1
10964	29838	2060	1
11016	29650	1537	1
11016	29650	1552	1
11016	29901	1341	1
11016	29901	1342	1
11017	29715	1177	1
11017	29715	1211	1
11017	29735	1269	1
11017	29735	1270	1
11043	29516	1141	1
11043	29516	1142	1
11052	29683	3270	1
11052	29683	3284	1
11052	29792	4377	1
11052	29792	4398	1
11054	29896	50324	1
11061	29683	3164	1
11093	29631	1985	1
11093	29631	1989	1
11093	29631	2267	1
11093	29631	2297	1
11339	29438	3607	1
11339	29438	3608	1
11339	29438	3614	1
11339	29438	3617	1
11339	29495	1402	1
11339	29495	1403	1
11339	29495	1406	1
11339	29495	1407	1
11339	29495	1410	1
11339	29495	1447	1
11339	29495	1448	1
11339	29495	1450	1
11339	29495	1451	1
11339	29495	1452	1
11339	29495	1453	1
11339	29495	1455	1
11339	29495	1456	1
11339	29495	1457	1
11339	29495	1458	1
11339	29495	1459	1
11339	29495	1460	1
11339	29495	1462	1
11339	29683	3078	1
11339	29683	3079	1
11339	29683	3082	1
11339	29683	3083	1
11339	29683	3084	1
11339	29683	3085	1
11339	29683	3086	1
11339	29683	3087	1
11339	29683	3088	1
11339	29875	1823	1
11339	29875	1825	1
11339	29875	1826	1
11339	29875	1827	1
11339	29875	1828	1
11342	29723	2306	1
11342	29723	2307	1
11342	29723	2310	1
11342	29723	2381	1
11342	29723	2383	1
11342	29723	2566	1
11342	29723	2570	1
11342	29723	2572	1
11342	29723	2575	1
11342	29723	2576	1
11342	29723	2580	1
11342	29723	2582	1
11542	29820	80	1
12239	29735	1306	1
12239	29735	1307	1
12322	29417	1648	1
12322	29417	1649	1
12322	29417	1650	1
12322	29417	1651	1
12322	29417	1652	1
12322	29417	1656	1
12327	29609	3123	1
12327	29609	3124	1
12327	29609	3129	1
12327	29609	3130	1
12328	29609	3128	1
12329	29609	3125	1
12329	29609	3126	1
12329	29609	3127	1
12418	29516	1115	1
12418	29516	1116	1
12418	29723	2298	1
12418	29723	2299	1
12418	29723	2301	1
12418	29838	1913	1
12418	29838	1914	1
12418	29838	1989	1
12418	29838	1990	1
12418	29838	1993	1
12418	29898	4207	1
12418	29898	4209	1
12418	29898	4217	1
12418	29898	4218	1
12418	29898	4219	1
12418	29898	4220	1
12418	29898	4221	1
12418	29898	4222	1
12444	29639	80	1
1253	29820	80	1
12538	29928	3991	1
12538	29928	3992	1
12538	29928	3993	1
12538	29928	3994	1
12538	29928	3995	1
12538	29928	4000	1
12538	29928	4001	1
12538	29928	4020	1
12538	29928	4027	1
12538	29928	4028	1
12538	29928	4029	1
12538	29928	4030	1
12538	29928	4038	1
12538	29928	4046	1
12538	29928	4047	1
12538	29928	4048	1
12672	29438	3664	1
12672	29438	3667	1
12672	29896	50381	1
12672	29896	50383	1
12672	29896	50385	1
12677	29796	1522	1
12677	29796	1558	1
12685	29896	50078	1
12685	29896	50079	1
12685	29896	50080	1
12685	29896	50081	1
12685	29896	50082	1
12685	29896	50083	1
12685	29896	50084	1
12685	29896	50085	1
12685	29896	50086	1
12685	29896	50087	1
12685	29896	50089	1
12685	29896	50090	1
12685	29896	50091	1
12685	29896	50092	1
12685	29896	50093	1
12685	29896	50094	1
12685	29896	50095	1
12685	29896	50096	1
12685	29896	50097	1
12685	29896	50098	1
12685	29896	50099	1
12685	29896	50101	1
12685	29896	50102	1
12685	29896	50103	1
12685	29896	50104	1
12685	29896	50105	1
12685	29896	50106	1
12685	29896	50107	1
12685	29896	50108	1
12685	29896	50109	1
12685	29896	50110	1
12685	29896	50111	1
12685	29896	50112	1
12685	29896	50113	1
12685	29896	50114	1
12685	29896	50115	1
12685	29896	50116	1
12685	29896	50117	1
12685	29896	50118	1
12685	29896	50119	1
12685	29896	50120	1
12685	29896	50121	1
12685	29896	50122	1
12685	29896	50123	1
12685	29896	50127	1
12685	29896	50128	1
12685	29896	50129	1
12685	29896	50130	1
12685	29896	50131	1
12685	29896	50134	1
12685	29896	50135	1
12685	29896	50137	1
12685	29896	50139	1
12685	29896	50140	1
12685	29896	50142	1
12685	29896	50148	1
12685	29896	50157	1
12685	29896	50158	1
12685	29896	50159	1
12685	29896	50160	1
12685	29896	50161	1
12685	29896	50162	1
12685	29896	50163	1
12685	29896	50164	1
12685	29896	50165	1
12685	29896	50166	1
12685	29896	50167	1
12685	29896	50168	1
12685	29896	50169	1
12685	29896	50170	1
12685	29896	50171	1
12685	29896	50172	1
12685	29896	50173	1
12685	29896	50174	1
12686	29896	50124	1
12686	29896	50125	1
12686	29896	50132	1
12686	29896	50133	1
12686	29896	50136	1
12686	29896	50138	1
12686	29896	50141	1
12690	29896	50143	1
12690	29896	50144	1
12690	29896	50145	1
12690	29896	50146	1
12690	29896	50150	1
12690	29896	50153	1
12690	29896	50154	1
12692	29896	50156	1
12692	29896	50203	1
12705	29438	3552	1
12705	29438	3568	1
12705	29438	3575	1
12705	29438	3589	1
12705	29438	3598	1
12705	29723	2441	1
12705	29866	1354	1
12705	29866	1380	1
12705	29866	1399	1
12705	29896	50030	1
12705	29901	1366	1
12713	29774	2674	1
12713	29774	2675	1
12713	29774	2676	1
12714	29774	2677	1
12714	29774	2678	1
12782	29820	80	1
12903	29695	1188	1
12903	29695	1189	1
12903	29695	1190	1
12918	29928	4024	1
12919	29471	1149	1
12919	29928	4012	1
12919	29928	4022	1
12938	29471	1171	1
12938	29471	1174	1
12939	29471	1148	1
12939	29471	1150	1
12939	29471	1151	1
12939	29471	1161	1
12939	29471	1162	1
12939	29471	1163	1
12939	29471	1172	1
12939	29471	1173	1
12939	29471	1175	1
13479	29807	1602	1
13479	29807	1603	1
13603	29820	80	1
13834	29723	2486	1
13834	29723	2487	1
13834	29723	2490	1
13834	29723	2491	1
13834	29723	2492	1
13834	29723	2493	1
13834	29723	2494	1
13834	29723	2495	1
13834	29723	2496	1
13834	29723	2497	1
13834	29723	2498	1
13834	29723	2499	1
13834	29723	2500	1
13965	29882	1181	1
14173	29822	1366	1
14173	29822	1371	1
14173	29822	1380	1
14174	29822	1359	1
14175	29822	1381	1
14177	29822	1367	1
14178	29822	1360	1
14178	29822	1372	1
14279	29511	1882	1
14279	29511	1883	1
14676	29792	4658	1
14676	29792	4659	1
14676	29792	4660	1
14676	29792	4663	1
1468	29717	80	1
14704	29882	1187	1
14704	29882	1399	1
14704	29882	1447	1
14704	29882	1459	1
14705	29882	1164	1
14706	29882	1448	1
14749	29578	1037	1
14749	29578	1038	1
14749	29578	1044	1
14749	29578	1046	1
14749	29578	1061	1
14749	29578	1062	1
14749	29578	1081	1
14749	29578	1082	1
14749	29578	1089	1
14749	29578	1090	1
14749	29578	1096	1
14749	29578	1100	1
14749	29578	1108	1
14749	29578	1109	1
14749	29578	1115	1
14749	29578	1116	1
14749	29578	1119	1
14749	29578	1120	1
14749	29578	1122	1
14749	29578	1123	1
14749	29578	4870	1
14749	29578	4871	1
14749	29578	4878	1
14749	29578	4879	1
14749	29578	4880	1
14749	29578	4881	1
14749	29578	4882	1
14749	29578	4883	1
14749	29578	4884	1
14749	29578	4885	1
14749	29578	4897	1
14749	29578	4898	1
14749	29578	4899	1
14749	29578	4900	1
14749	29578	4901	1
14749	29578	4902	1
14749	29578	4903	1
14749	29578	4916	1
14749	29578	4917	1
14749	29578	4919	1
14749	29578	4921	1
14749	29578	4924	1
14749	29578	4925	1
14749	29578	4926	1
14749	29578	4927	1
14749	29578	4928	1
14749	29578	4929	1
14749	29578	4930	1
14749	29578	4931	1
14749	29578	4938	1
14749	29578	4939	1
14749	29578	4943	1
14749	29578	4944	1
14749	29578	4945	1
14749	29578	4947	1
14749	29578	4948	1
14749	29578	4950	1
14749	29578	4953	1
14749	29578	4954	1
14749	29578	4958	1
14749	29578	4959	1
14749	29578	4960	1
14749	29578	4961	1
14749	29578	4962	1
14749	29578	4963	1
14749	29578	4964	1
14750	29578	4892	1
14750	29578	4893	1
14750	29578	4894	1
14750	29578	4895	1
14750	29578	4896	1
14750	29578	4936	1
14750	29578	4937	1
14750	29578	4956	1
14750	29578	4957	1
14752	29578	1036	1
14752	29578	1060	1
14752	29578	1080	1
14752	29578	1088	1
14752	29578	1095	1
14752	29578	1107	1
14752	29578	1114	1
14752	29578	4875	1
14752	29578	4891	1
14752	29578	4911	1
14752	29578	4920	1
14752	29578	4941	1
14752	29578	4951	1
14755	29493	1406	1
14765	29822	1334	1
14765	29822	1335	1
14765	29822	1337	1
14765	29822	1339	1
14765	29822	1341	1
14765	29822	1343	1
14765	29822	1345	1
14765	29822	1346	1
14765	29822	1348	1
14765	29822	1350	1
14765	29822	1352	1
14765	29822	1354	1
14768	29578	1033	1
14768	29578	1034	1
14768	29578	1035	1
14768	29578	1043	1
14768	29578	1045	1
14768	29578	1048	1
14768	29578	1049	1
14768	29578	1050	1
14768	29578	1053	1
14768	29578	1054	1
14768	29578	1055	1
14768	29578	1057	1
14768	29578	1058	1
14768	29578	1063	1
14768	29578	1064	1
14768	29578	1070	1
14768	29578	1071	1
14768	29578	1072	1
14768	29578	1073	1
14768	29578	1079	1
14768	29578	1083	1
14768	29578	1087	1
14768	29578	1094	1
14768	29578	1101	1
14768	29578	1105	1
14768	29578	1106	1
14768	29578	1112	1
14768	29578	1113	1
14768	29578	1125	1
14769	29578	1074	1
14769	29578	1075	1
14769	29578	1077	1
14769	29578	4913	1
14769	29578	4914	1
14769	29578	4915	1
14770	29578	4912	1
14770	29578	4918	1
14774	29631	2040	1
14820	29796	1462	1
14820	29796	1465	1
14820	29796	1580	1
14820	29908	1434	1
14820	29908	1436	1
1482	29820	80	1
14823	29516	1127	1
14823	29516	1128	1
14823	29609	1103	1
14823	29609	1104	1
14823	29636	1470	1
14823	29690	1357	1
14823	29690	1358	1
14823	29714	2059	1
14823	29714	2060	1
14823	29716	1109	1
14823	29716	1110	1
14826	29434	3988	1
14826	29516	1126	1
14826	29609	1102	1
14826	29795	1290	1
14826	29808	1275	1
14826	29858	1095	1
14826	29858	1098	1
14832	29631	1970	1
14832	29631	1971	1
14832	29631	1972	1
14832	29631	1973	1
14832	29631	2234	1
14832	29631	2235	1
14832	29631	2244	1
14832	29631	2245	1
14832	29631	2246	1
14832	29631	2247	1
14832	29631	2250	1
14832	29631	2252	1
14832	29631	2253	1
14832	29631	2302	1
14832	29631	2303	1
14832	29631	2309	1
14832	29631	2312	1
14832	29631	2314	1
14837	29908	1466	1
14837	29908	1467	1
14837	29908	1472	1
14837	29908	1473	1
14837	29908	1496	1
14840	29607	1100	1
14840	29714	2008	1
14840	29714	2010	1
14840	29714	2079	1
14840	29714	2080	1
14840	29714	2086	1
14840	29714	2087	1
14840	29714	2119	1
14840	29714	2120	1
14840	29795	1291	1
14840	29795	1292	1
14840	29796	1488	1
14841	29479	1582	1
14841	29479	1626	1
14841	29607	1099	1
14841	29636	1469	1
14841	29690	1356	1
14841	29696	1099	1
14841	29714	2007	1
14841	29714	2058	1
14841	29714	2078	1
14841	29714	2085	1
14841	29714	2118	1
14841	29716	1106	1
14841	29716	1128	1
14841	29796	1464	1
14914	29462	1342	1
14914	29462	1343	1
14914	29462	1346	1
14915	29462	1345	1
14978	29471	1157	1
14978	29471	1158	1
14978	29471	1159	1
14978	29471	1160	1
14978	29471	1165	1
14978	29471	1166	1
14978	29471	1167	1
14978	29471	1168	1
14978	29471	1179	1
14978	29471	1180	1
14978	29471	1182	1
14978	29471	1183	1
14978	29471	1184	1
14978	29578	4588	1
14978	29578	4590	1
15004	29683	3274	1
15004	29683	3275	1
15004	29792	4396	1
15004	29792	4400	1
15068	29612	1593	1
15068	29612	1594	1
15109	29920	1224	1
15109	29920	1225	1
15109	29920	1226	1
15109	29920	1227	1
15109	29920	1230	1
15109	29920	1231	1
15109	29920	1232	1
15109	29920	1233	1
15109	29920	1234	1
15109	29920	1235	1
15109	29920	1236	1
15109	29920	1237	1
15109	29920	1239	1
15135	29566	50520	1
15135	29566	50521	1
15135	29566	50522	1
15135	29566	50523	1
15135	29566	50524	1
15135	29566	50525	1
15135	29566	50526	1
15135	29566	50527	1
15135	29566	50528	1
15135	29566	50529	1
15135	29566	50530	1
15135	29566	50531	1
15135	29566	50540	1
15135	29566	50541	1
15135	29566	50542	1
15135	29566	50543	1
15135	29566	50544	1
15135	29566	50545	1
15135	29566	50546	1
15135	29566	50547	1
15135	29566	50548	1
15135	29566	50549	1
15135	29566	50550	1
15135	29566	50551	1
15140	29920	1214	1
15140	29920	1215	1
15140	29920	1216	1
15140	29920	1238	1
15209	29838	1905	1
15209	29838	1906	1
15209	29838	1933	1
15209	29838	1934	1
15209	29838	1960	1
15209	29838	1961	1
15209	29838	1971	1
15209	29838	1982	1
15209	29838	1991	1
15209	29838	2019	1
15209	29838	2054	1
15209	29838	2081	1
15210	29838	1907	1
15210	29838	1918	1
15210	29838	1935	1
15210	29838	1951	1
15210	29838	1973	1
15210	29838	1983	1
15210	29838	1988	1
15210	29838	1992	1
15210	29838	2055	1
15218	29488	4688	1
15218	29488	4689	1
15218	29488	4690	1
15218	29488	4691	1
15218	29488	4692	1
15218	29488	4693	1
15218	29488	4694	1
15218	29488	4695	1
15218	29488	4696	1
15218	29488	4697	1
15218	29488	4698	1
15218	29488	4699	1
15218	29488	4700	1
15218	29488	4701	1
15223	29479	1702	1
15223	29479	1703	1
15224	29631	2121	1
15224	29896	50029	1
15224	29896	50126	1
15225	29479	1704	1
15243	29631	2226	1
15243	29631	2228	1
15243	29631	2230	1
15244	29631	2225	1
15244	29631	2229	1
15249	29578	4665	1
15250	29631	2198	1
15250	29866	1356	1
15250	29866	1379	1
15250	29866	1389	1
15250	29866	1398	1
15250	29901	1365	1
15252	29578	4660	1
15252	29578	4661	1
15264	29715	1227	1
15286	29631	2227	1
15371	29871	1125	1
15371	29871	1126	1
15404	29928	4031	1
15455	29796	1498	1
15457	29715	1220	1
15457	29715	1225	1
15486	29434	4081	1
15486	29578	4736	1
15486	29578	4750	1
15486	29792	4549	1
15486	29792	4568	1
15486	29792	4581	1
15486	29792	4594	1
15486	29792	4603	1
15486	29792	4640	1
15486	29792	4646	1
15486	29792	4652	1
15486	29807	1632	1
15486	29896	50073	1
15487	29807	1634	1
15487	29807	1637	1
15585	29578	1316	1
15585	29578	1325	1
15585	29578	1326	1
15585	29578	4564	1
15652	29527	2246	1
15652	29527	2262	1
15682	29901	1335	1
15682	29901	1336	1
15682	29901	1346	1
15682	29901	1347	1
15683	29739	2735	1
15687	29896	50250	1
15687	29896	50252	1
15688	29434	4047	1
15688	29434	4048	1
15688	29631	2032	1
15688	29631	2037	1
15688	29631	2317	1
15688	29631	2318	1
15688	29655	3402	1
15688	29655	3415	1
15688	29792	4527	1
15688	29796	1472	1
15688	29796	1566	1
15688	29896	50265	1
15688	29896	50279	1
15688	29906	1639	1
15688	29906	1641	1
15695	29735	1211	1
15699	29625	1126	1
15713	29625	1133	1
15717	29625	1157	1
15729	29655	3752	1
15730	29471	1185	1
15730	29578	1139	1
15730	29578	4857	1
15730	29655	3703	1
15730	29655	3704	1
15730	29655	3715	1
15730	29655	3717	1
15730	29782	50014	1
15730	29882	1119	1
15731	29782	49997	1
15732	29434	4061	1
15732	29434	4067	1
15732	29434	4069	1
15732	29464	1186	1
15732	29566	49176	1
15732	29612	1624	1
15732	29842	3374	1
15732	29842	3381	1
15732	29866	1357	1
15732	29866	1383	1
15732	29882	1121	1
15732	29896	50275	1
15732	29896	50421	1
15732	29898	4216	1
15732	29901	1370	1
15733	29566	50538	1
15733	29715	1127	1
15733	29715	1148	1
15733	29866	1464	1
15733	29920	1223	1
15734	29471	1152	1
15734	29471	1153	1
15734	29723	2699	1
15734	29723	2700	1
15735	29511	1970	1
15735	29920	1152	1
15736	29562	2236	1
15736	29562	2237	1
15736	29562	2246	1
15736	29562	2247	1
15736	29562	2249	1
15736	29562	2258	1
15736	29842	3346	1
15737	29714	2103	1
15737	29715	1161	1
15737	29715	1162	1
15737	29795	1171	1
15737	29795	1173	1
15737	29795	1176	1
15738	29434	4053	1
15738	29495	1470	1
15738	29495	1504	1
15738	29578	1128	1
15738	29578	1129	1
15738	29578	1130	1
15738	29578	1131	1
15738	29578	1147	1
15738	29578	1278	1
15738	29578	1375	1
15738	29578	1486	1
15738	29578	1554	1
15738	29578	4868	1
15738	29578	4869	1
15738	29578	4872	1
15738	29578	4873	1
15738	29655	3767	1
15738	29655	3768	1
15738	29782	49947	1
15738	29795	1140	1
15738	29795	1141	1
15738	29795	1142	1
15738	29795	1143	1
15738	29795	1148	1
15738	29795	1149	1
15738	29795	1150	1
15738	29795	1163	1
15738	29795	1166	1
15739	29792	4671	1
15740	29578	1041	1
15740	29578	1042	1
15740	29578	1065	1
15740	29578	1066	1
15740	29578	4867	1
15740	29625	1099	1
15740	29625	1100	1
15740	29625	1153	1
15740	29636	1479	1
15740	29790	1139	1
15740	29795	1167	1
15740	29795	1168	1
15740	29795	1175	1
15740	29795	1177	1
15740	29807	1703	1
15740	29920	1221	1
15740	29920	1222	1
15740	29920	1228	1
15740	29920	1229	1
15741	29655	3378	1
15741	29655	3379	1
15741	29655	3761	1
15741	29655	3762	1
15741	29723	2364	1
15741	29723	2365	1
15741	29723	2698	1
15742	29471	1176	1
15742	29471	1177	1
15742	29490	2706	1
15742	29490	2707	1
15742	29655	3461	1
15742	29655	3462	1
15742	29896	50400	1
15742	29896	50439	1
15742	29920	1217	1
15742	29920	1218	1
15742	29920	1219	1
15742	29920	1220	1
15744	29655	3038	1
15744	29655	3041	1
15744	29714	2111	1
15744	29714	2112	1
15744	29735	1214	1
15744	29735	1215	1
15745	29792	4340	1
15745	29792	4348	1
15745	29882	1115	1
15745	29882	1116	1
15747	29471	1155	1
15747	29612	1576	1
15747	29612	1577	1
15748	29578	1133	1
15748	29612	1634	1
15748	29612	1635	1
15748	29612	1636	1
15748	29612	1637	1
15781	29566	49161	1
15781	29566	49162	1
15781	29566	49163	1
15781	29566	49186	1
15801	29807	1693	1
15808	29792	4226	1
15808	29792	4227	1
15828	29464	1090	1
15828	29495	1340	1
15828	29495	1341	1
15828	29495	1342	1
15828	29495	1343	1
15828	29495	1344	1
15828	29495	1345	1
15828	29495	1404	1
15828	29495	1500	1
15828	29511	1939	1
15828	29511	1964	1
15828	29511	2006	1
15828	29578	4984	1
15828	29578	4985	1
15828	29622	1301	1
15828	29622	1302	1
15828	29622	1326	1
15828	29622	1327	1
15828	29622	1342	1
15828	29622	1347	1
15828	29631	2002	1
15828	29714	2068	1
15828	29714	2069	1
15828	29792	4242	1
15828	29792	4244	1
15828	29863	1616	1
15828	29863	1744	1
15829	29438	3475	1
15829	29438	3476	1
15829	29438	3477	1
15829	29438	3478	1
15829	29438	3511	1
15829	29438	3512	1
15829	29438	3533	1
15829	29438	3534	1
15829	29438	3620	1
15829	29438	3622	1
15829	29438	3623	1
15829	29438	3624	1
15829	29479	1587	1
15829	29479	1588	1
15829	29479	1589	1
15829	29479	1590	1
15829	29511	2021	1
15829	29511	2025	1
15829	29511	2026	1
15829	29578	4982	1
15829	29578	4983	1
15829	29578	4986	1
15829	29578	4987	1
15829	29622	1307	1
15829	29622	1308	1
15829	29622	1324	1
15829	29622	1325	1
15829	29628	1110	1
15829	29631	2000	1
15829	29631	2001	1
15829	29682	1111	1
15829	29714	2064	1
15829	29755	1228	1
15829	29792	4243	1
15830	29438	3541	1
15830	29438	3542	1
15830	29438	3558	1
15830	29438	3559	1
15830	29438	3611	1
15830	29438	3612	1
15830	29438	3626	1
15830	29464	1106	1
15830	29464	1107	1
15830	29578	4992	1
15830	29755	1197	1
15831	29438	3479	1
15831	29438	3481	1
15831	29438	3498	1
15831	29438	3503	1
15831	29438	3513	1
15831	29438	3514	1
15831	29438	3523	1
15831	29438	3524	1
15831	29438	3562	1
15831	29438	3571	1
15831	29438	3587	1
15831	29438	3590	1
15831	29438	3609	1
15831	29438	3621	1
15831	29438	3629	1
15831	29464	1092	1
15831	29464	1118	1
15831	29464	1119	1
15831	29464	1125	1
15831	29511	1633	1
15831	29511	1634	1
15831	29511	1639	1
15831	29511	1640	1
15831	29511	1641	1
15831	29511	1647	1
15831	29511	1671	1
15831	29511	1696	1
15831	29511	1697	1
15831	29511	1698	1
15831	29511	1699	1
15831	29511	1700	1
15831	29511	1702	1
15831	29511	1963	1
15831	29511	2008	1
15831	29511	2009	1
15831	29511	2013	1
15831	29628	1109	1
15831	29628	1112	1
15831	29631	1998	1
15831	29631	1999	1
15831	29655	3214	1
15831	29655	3215	1
15831	29655	3231	1
15831	29683	3127	1
15831	29714	2062	1
15831	29714	2063	1
15831	29723	2443	1
15831	29723	2453	1
15831	29723	2454	1
15831	29723	2455	1
15831	29792	4247	1
15831	29792	4248	1
15831	29866	1360	1
15831	29866	1404	1
15832	29464	1091	1
15832	29464	1108	1
15832	29495	1358	1
15832	29495	1359	1
15832	29495	1427	1
15832	29495	1428	1
15832	29495	1498	1
15832	29495	1499	1
15832	29622	1303	1
15832	29622	1328	1
15832	29622	1343	1
15832	29622	1344	1
15832	29683	3126	1
15832	29683	3292	1
15832	29792	4251	1
15832	29792	4252	1
15832	29866	1288	1
15857	29631	2041	1
15857	29631	2042	1
15858	29655	3526	1
15881	29464	1086	1
15881	29479	1592	1
15881	29622	1356	1
15881	29622	1357	1
15881	29622	1365	1
15881	29866	1386	1
15881	29866	1387	1
15881	29866	1429	1
15881	29940	2942	1
15883	29655	3444	1
15883	29712	1483	1
15883	29723	2604	1
15883	29723	2608	1
15883	29875	1820	1
15884	29612	1627	1
15893	29735	1252	1
15893	29735	1253	1
15893	29735	1272	1
15893	29735	1273	1
15893	29735	1275	1
15895	29438	3665	1
15895	29438	3666	1
15896	29896	50025	1
15896	29896	50027	1
15896	29896	50035	1
15896	29896	50053	1
15897	29896	50247	1
15897	29896	50258	1
15897	29896	50259	1
15897	29896	50267	1
15897	29896	50268	1
15898	29434	4049	1
15898	29434	4055	1
15898	29434	4059	1
15898	29434	4074	1
15898	29434	4075	1
15898	29578	4592	1
15898	29578	4593	1
15898	29631	2076	1
15898	29631	2077	1
15898	29631	2078	1
15898	29631	2079	1
15898	29631	2319	1
15898	29631	2325	1
15899	29735	1285	1
15899	29735	1286	1
15899	29792	4712	1
15899	29866	1346	1
15899	29866	1347	1
15899	29866	1366	1
15899	29866	1367	1
15899	29866	1374	1
15899	29866	1388	1
15899	29866	1408	1
15899	29866	1415	1
15899	29866	1416	1
15899	29866	1422	1
15899	29866	1427	1
15900	29896	50382	1
15900	29896	50384	1
15901	29434	4000	1
15901	29434	4077	1
15901	29438	3526	1
15901	29495	1338	1
15901	29495	1362	1
15901	29511	2014	1
15901	29511	2015	1
15901	29516	1105	1
15901	29516	1106	1
15901	29516	1171	1
15901	29527	2220	1
15901	29527	2226	1
15901	29578	1260	1
15901	29578	1311	1
15901	29578	1333	1
15901	29578	1364	1
15901	29578	1427	1
15901	29578	1434	1
15901	29578	1450	1
15901	29578	1498	1
15901	29578	1540	1
15901	29578	4781	1
15901	29578	4800	1
15901	29578	4817	1
15901	29625	1207	1
15901	29631	2212	1
15901	29631	2213	1
15901	29631	2214	1
15901	29631	2215	1
15901	29631	2327	1
